time,temperature,rain,snowfall,dew_point,relative_humidity,precipitation,snow_depth,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,es_load_actual_entsoe_transparency,es_load_forecast_entsoe_transparency,es_solar_generation_actual,es_wind_onshore_generation_actual,temp_aug,es_load_actual_entsoe_transparency_aug,es_load_actual_entsoe_transparency_lag1,es_load_actual_entsoe_transparency_lag2,es_load_actual_entsoe_transparency_ma3
2016-10-18 07:00:00,0.4890510948905109,0.0,0.0,0.7472826086956522,0.9775280898876404,0.0,0.0,0.2186234817813765,0.3121951219512195,0.2256267409470752,0.2924791086350974,0.1602316602316602,0.5907242001090285,0.5745442437359528,0.0478915662650602,0.1609921229086648,-0.3019174635703483,0.5640604912283507,0.5658573405459806,0.481821612781482,0.5461343844788268
2016-10-18 08:00:00,0.559610705596107,0.0,0.0,0.7798913043478262,0.8651685393258427,0.0,0.0,0.1902834008097166,0.2463414634146341,0.2590529247910863,0.2952646239554317,0.2355212355212355,0.6108105841405629,0.5919004411887122,0.1243975903614457,0.1473211379467482,0.028926038508195195,0.5870937104078955,0.5907242001090285,0.5658573405459806,0.589130708265187
2016-10-18 09:00:00,0.6472019464720195,0.0,0.0,0.7771739130434783,0.6629213483146067,0.0,0.0,0.1902834008097166,0.1658536585365853,0.3119777158774373,0.3175487465181058,0.3127413127413127,0.6102235081980962,0.6005577291267793,0.2012048192771084,0.1232992643708092,0.7066113153112353,0.6349494569854047,0.6108105841405629,0.5907242001090285,0.6039194308158923
2016-10-18 10:00:00,0.7104622871046229,0.0,0.0,0.7445652173913044,0.5056179775280899,0.0,0.0,0.2388663967611336,0.1951219512195122,0.3927576601671309,0.3983286908077994,0.4169884169884169,0.6327839979871683,0.6090485307583452,0.2640060240963855,0.1221925655881778,1.6300946835193613,0.6620097820362092,0.6102235081980962,0.6108105841405629,0.6179393634419389
2016-10-18 11:00:00,0.754257907542579,0.0,0.0,0.7065217391304348,0.3932584269662921,0.0,0.0,0.1902834008097166,0.1463414634146341,0.4345403899721448,0.4289693593314763,0.4227799227799227,0.6262422946282551,0.6037625905269292,0.3131024096385542,0.1180261701712128,-1.2575547323115261,0.6525432741140818,0.6327839979871683,0.6102235081980962,0.6230832669378362
2016-10-18 12:00:00,0.7858880778588807,0.0,0.0,0.6793478260869565,0.3258426966292135,0.0,0.0,0.1538461538461538,0.1170731707317073,0.3844011142061281,0.3816155988857939,0.4034749034749034,0.5787310772843546,0.5516523765920253,0.302710843373494,0.1114510774038148,0.2602240605504439,0.5823569529352223,0.6262422946282551,0.6327839979871683,0.6125857899665891
2016-10-18 13:00:00,0.8126520681265207,0.0,0.0,0.6603260869565217,0.2808988764044944,0.0,0.0,0.1497975708502024,0.1097560975609756,0.3286908077994429,0.3286908077994429,0.3822393822393822,0.5511385079884263,0.5274286189960876,0.2626506024096385,0.1100188789792331,0.36240062421651403,0.5541577990139008,0.5787310772843546,0.6262422946282551,0.585370626633675
2016-10-18 14:00:00,0.8248175182481752,0.0,0.0,0.6576086956521741,0.2696629213483146,0.0,0.0,0.1821862348178137,0.1365853658536585,0.2869080779944289,0.2896935933147632,0.3397683397683397,0.5405711410240281,0.5204361941230334,0.2054216867469879,0.1134691751839073,3.3369294699030974,0.5524799050746324,0.5511385079884263,0.5787310772843546,0.5568135754322661
2016-10-18 15:00:00,0.8321167883211679,0.0,0.0,0.6440217391304348,0.247191011235955,0.0,0.0,0.2226720647773279,0.1707317073170731,0.2785515320334262,0.2813370473537604,0.3474903474903475,0.5419549628884137,0.519229168400899,0.1185240963855421,0.1243408632250504,2.330412867985643,0.556557850769302,0.5405711410240281,0.5511385079884263,0.5445548706336191
2016-10-18 16:00:00,0.8272506082725061,0.0,0.0,0.6331521739130435,0.247191011235955,0.0,0.0,0.2672064777327935,0.2146341463414634,0.2841225626740947,0.2813370473537604,0.3474903474903475,0.5381809032582716,0.5194372762840257,0.0483433734939759,0.1299394570665972,0.0455827985430155,0.5536032268671911,0.5419549628884137,0.5405711410240281,0.5402356690569009
2016-10-18 17:00:00,0.8126520681265207,0.0,0.0,0.6304347826086958,0.247191011235955,0.0,0.0,0.2834008097165992,0.2414634146341463,0.2813370473537604,0.2757660167130919,0.3532818532818532,0.5987755273199984,0.5693415466577875,0.0245481927710843,0.1531150315734652,0.4191437800810688,0.5834878399988734,0.5381809032582716,0.5419549628884137,0.5596371311555577
