time,temperature,rain,snowfall,dew_point,relative_humidity,precipitation,snow_depth,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,es_load_actual_entsoe_transparency,es_load_forecast_entsoe_transparency,es_solar_generation_actual,es_wind_onshore_generation_actual
2015-07-16T20:00,0.7931873479318735,0.0,0.0,0.8668478260869565,0.5617977528089888,0.0,0.0,0.16194331983805668,0.0951219512195122,0.5738161559888579,0.6545961002785515,0.33976833976833976,0.7343481360338828,0.7208024639973362,0.1,0.22797994922205586
2015-07-16T21:00,0.7615571776155717,0.0,0.0,0.9021739130434783,0.6741573033707865,0.0,0.0,0.20647773279352225,0.1121951219512195,0.4874651810584958,0.5487465181058496,0.40347490347490345,0.652996184006374,0.6345625572296679,0.08569277108433736,0.2398281361890502
2015-07-16T22:00,0.7347931873479319,0.0,0.0,0.9184782608695654,0.7640449438202247,0.0,0.0,0.24696356275303644,0.23902439024390246,0.5069637883008357,0.5459610027855154,0.3822393822393822,0.5882920283473814,0.5687588445850328,0.058734939759036146,0.26541240804635113
2015-07-16T23:00,0.7153284671532847,0.0,0.0,0.9266304347826089,0.8202247191011236,0.0,0.0,0.2834008097165992,0.34390243902439027,0.5571030640668524,0.5877437325905293,0.29922779922779924,0.5066046043527488,0.48339299092649635,0.03704819277108434,0.2563635180001302
2015-07-17T00:00,0.7031630170316302,0.0,0.0,0.9320652173913044,0.8539325842696629,0.0,0.0,0.27125506072874495,0.34390243902439027,0.5988857938718664,0.637883008356546,0.22200772200772198,0.4368264351910094,0.4171314409389827,0.0302710843373494,0.23188594492546058
2015-07-17T01:00,0.6885644768856447,0.0,0.0,0.9293478260869565,0.8876404494382023,0.0,0.0,0.24696356275303644,0.3463414634146341,0.6239554317548747,0.6740947075208914,0.18725868725868725,0.40545980626493905,0.382210938150337,0.024096385542168676,0.20356747607577633
2015-07-17T02:00,0.6739659367396594,0.0,0.0,0.8913043478260871,0.8426966292134831,0.0,0.0,0.2388663967611336,0.3170731707317073,0.6183844011142061,0.6713091922005572,0.17953667953667954,0.38918941585943734,0.36260717555981026,0.017319277108433735,0.19315148753336372
2015-07-17T03:00,0.656934306569343,0.0,0.0,0.8940217391304348,0.8876404494382023,0.0,0.0,0.19433198380566802,0.2878048780487805,0.6155988857938719,0.6740947075208914,0.16023166023166022,0.3948924393005411,0.36760176475484896,0.011144578313253013,0.21352776511945837
2015-07-17T04:00,0.6545012165450121,0.0,0.0,0.8913043478260871,0.8876404494382023,0.0,0.0,0.17408906882591094,0.26097560975609757,0.6323119777158774,0.6935933147632313,0.14478764478764478,0.4561999412924058,0.4261633230666778,0.006626506024096386,0.21150966733936594
2015-07-17T05:00,0.6496350364963503,0.0,0.0,0.8885869565217392,0.8988764044943821,0.0,0.0,0.15789473684210525,0.24878048780487805,0.9052924791086352,0.8913649025069639,0.14478764478764478,0.5358325994884052,0.504661616582036,0.02003012048192771,0.20499967450035805
2015-07-17T06:00,0.6399026763990268,0.0,0.0,0.8885869565217392,0.9101123595505617,0.0,0.0,0.11740890688259109,0.13414634146341464,0.22841225626740946,0.08635097493036212,0.13127413127413126,0.6401224472680003,0.6086323149920919,0.08328313253012049,0.17576980665321268
2015-07-17T07:00,0.681265206812652,0.0,0.0,0.9021739130434783,0.8426966292134831,0.0,0.0,0.10526315789473685,0.14146341463414633,0.2033426183844011,0.18662952646239553,0.16023166023166022,0.7475154107434898,0.7077332889369848,0.17484939759036147,0.14009504589544952
2015-07-17T08:00,0.7396593673965937,0.0,0.0,0.8913043478260871,0.6966292134831461,0.0,0.0,0.14574898785425103,0.11707317073170731,0.12256267409470752,0.1309192200557103,0.17953667953667954,0.8071455528997358,0.7712061932906019,0.2757530120481928,0.14308964260139315
2015-07-17T09:00,0.7931873479318735,0.0,0.0,0.8885869565217392,0.5955056179775281,0.0,0.0,0.20242914979757085,0.16097560975609757,0.1894150417827298,0.18662952646239553,0.17374517374517373,0.8436281293244434,0.8047115624739866,0.40030120481927717,0.1557841286374585
2015-07-17T10:00,0.8345498783454988,0.0,0.0,0.8722826086956523,0.5056179775280899,0.0,0.0,0.2874493927125506,0.23414634146341462,0.20612813370473537,0.2116991643454039,0.2084942084942085,0.8848911812806644,0.8540747523516191,0.46475903614457836,0.16021092376798385
2015-07-17T11:00,0.8540145985401459,0.0,0.0,0.8559782608695652,0.449438202247191,0.0,0.0,0.2591093117408907,0.2121951219512195,0.1727019498607242,0.181058495821727,0.27027027027027023,0.9056065752505558,0.8795055356696911,0.5153614457831326,0.1775926046481349
